turma,periodo,professor,horario,cod_disciplina,,
1,2023.1,DANIEL FERNANDES BATISTA DE OLIVEIRA (30h),6M12,DIN0065,,
1,2023.1,GABRIEL LYRA CHAVES (30h),7M34,DIN0068,,
2,2023.1,TIAGO BARROS PONTES E SILVA (30h),7M34,DIN0068,,
3,2023.1,ROGERIO JOSE CAMARA (30h),7M12,DIN0068,,
4,2023.1,ANA MANSUR DE OLIVEIRA (30h),7M12,DIN0068,,
5,2023.1,ANA CLAUDIA MAYNARDES (30h),6T45,DIN0068,,
6,2023.1,ANDRE CAMARGO THOME MAYA MONTEIRO (30h),7M12,DIN0068,,
7,2023.1,DANIELA FAVARO GARROSSINI (30h),7M12,DIN0068,,
8,2023.1,FATIMA APARECIDA DOS SANTOS (30h),7M12,DIN0068,,
9,2023.1,GEORGIA MARIA DE CASTRO SANTOS (30h),7M12,DIN0068,,
10,2023.1,MIGUEL EDUARDO GUTIERREZ PAREDES (30h),7M12,DIN0068,,
11,2023.1,MARISA COBBE MAASS (30h),7M12,DIN0068,,
12,2023.1,NAYARA MORENO DE SIQUEIRA (30h),7M34,DIN0068,,
13,2023.1,SYMONE RODRIGUES JARDIM (30h),7M12,DIN0068,,
14,2023.1,VIRGINIA TIRADENTES SOUTO (30h),7M12,DIN0068,,
1,2023.1,NAYARA MORENO DE SIQUEIRA (30h),7M12,DIN0069,,
2,2023.1,TIAGO BARROS PONTES E SILVA (30h),7N12,DIN0069,,
3,2023.1,ANA CLAUDIA MAYNARDES (30h),6T23,DIN0069,,
4,2023.1,ANA MANSUR DE OLIVEIRA (30h),7M34,DIN0069,,
5,2023.1,ANDRE CAMARGO THOME MAYA MONTEIRO (30h),7M34,DIN0069,,
6,2023.1,DANIELA FAVARO GARROSSINI (30h),7M34,DIN0069,,
7,2023.1,FATIMA APARECIDA DOS SANTOS (30h),7M34,DIN0069,,
8,2023.1,GABRIEL LYRA CHAVES (30h),7M12,DIN0069,,
9,2023.1,GEORGIA MARIA DE CASTRO SANTOS (30h),7M34,DIN0069,,
10,2023.1,MIGUEL EDUARDO GUTIERREZ PAREDES (30h),7M34,DIN0069,,
11,2023.1,MARISA COBBE MAASS (30h),7M34,DIN0069,,
12,2023.1,ROGERIO JOSE CAMARA (30h),7M34,DIN0069,,
13,2023.1,SYMONE RODRIGUES JARDIM (30h),7M34,DIN0069,,
14,2023.1,VIRGINIA TIRADENTES SOUTO (30h),7M34,DIN0069,,
1,2023.1,MARISA COBBE MAASS (60h),4T2345,DIN0110,,
1,2023.1,CARLOS HUMBERTO LLANOS QUINTERO (60h),35T45,DPG0011,,
1,2023.1,ALINE SOUZA DE PAULA (60h),3T2345,DPG0433,,
1,2023.1,FRANCISCO RICARDO DA CUNHA (60h),3T2345,DPG0623,,
1,2023.1,EDGAR NOBUO MAMIYA (60h),46T45,DPG0662,,
1,2023.1,EDGAR AMARAL SILVEIRA (60h),5T2345,DPG0782,,
1,2023.1,JORGE LUIZ DE ALMEIDA FERREIRA (60h),46M12,DPG0921,,
1,2023.1,ALBERTO JOSE ALVARES (60h),24M34,ENM0027,,
1,2023.1,RAFAEL GABLER GONTIJO (60h),4T2345,ENM0065,,
1,2023.1,JONES YUDI MORI ALVES DA SILVA (60h),6M1234,ENM0066,,
2,2023.1,JONES YUDI MORI ALVES DA SILVA (60h),3T2345,ENM0066,,
1,2023.1,ARMANDO DE AZEVEDO CALDEIRA PIRES (60h),35T45,ENM0068,,
2,2023.1,MARIO BENJAMIM BAPTISTA DE SIQUEIRA (60h),46M34,ENM0068,,
3,2023.1,JULIANA PETROCCHI RODRIGUES (60h),26T23,ENM0068,,
1,2023.1,SIMONE MONTEIRO E SILVA (60h),35M12,ENM0069,,
1,2023.1,CARLOS ALBERTO GURGEL VERAS (75h),35T45 6T5,ENM0070,,
2,2023.1,CARLOS ALBERTO GURGEL VERAS (15h),35T45 6T4,ENM0070,,
1,2023.1,FABIO ALFAIA DA CUNHA (90h),246M34,ENM0071,,
2,2023.1,EDGAR AMARAL SILVEIRA (30h),246M34, SEX DT 25/15,449,
2,2023.1,ANTONIO CESAR PINHO BRASIL JUNIOR (60h),246M34, SEX DT 25/15,449,
3,2023.1,EDGAR AMARAL SILVEIRA (30h),246M34, SEX DT 25/15,449,
3,2023.1,TAYGOARA FELAMINGO DE OLIVEIRA (60h),246M34, SEX DT 25/15,449,
1,2023.1,JOAO MANOEL DIAS PIMENTA (60h),35T45,ENM0072,,
1,2023.1,JOAO MANOEL DIAS PIMENTA (60h),46T45,ENM0073,,
1,2023.1,SIMONE MONTEIRO E SILVA (60h),24M34,ENM0076,,
1,2023.1,JHON NERO VAZ GOULART (15h),35T23 6T2,ENM0080,,
1,2023.1,FELIPE CHAGAS STORTI (60h),35T23 6T2,ENM0080,,
2,2023.1,JHON NERO VAZ GOULART (15h),35T23 6T3,ENM0080,,
2,2023.1,FELIPE CHAGAS STORTI (60h),35T23 6T3,ENM0080,,
3,2023.1,JHON NERO VAZ GOULART (15h),2M3  35T23,ENM0080,,
3,2023.1,FELIPE CHAGAS STORTI (60h),2M3  35T23,ENM0080,,
4,2023.1,FELIPE CHAGAS STORTI (60h),2M4  35T23,ENM0080,,
4,2023.1,JHON NERO VAZ GOULART (15h),2M4  35T23,ENM0080,,
5,2023.1,BRAULIO GUTIERREZ PIMENTA (75h),4T23 6T234,ENM0080,,
1,2023.1,FRANCISCO RICARDO DA CUNHA (30h),24M34 6M3,ENM0082,,
1,2023.1,ANDRE VON BORRIES LOPES (15h),24M34 6M3,ENM0082,,
2,2023.1,FRANCISCO RICARDO DA CUNHA (15h),24M34 6M4,ENM0082,,
2,2023.1,ANDRE VON BORRIES LOPES (30h),24M34 6M4,ENM0082,,
1,2023.1,ROBERTO FRANCISCO BOBENRIETH MISERDA (60h),46M34,ENM0083,,
1,2023.1,AIDA ALVES FADEL (30h),35M34,ENM0084,,
2,2023.1,AIDA ALVES FADEL (60h),3M34  5T23,ENM0084,,
3,2023.1,AIDA ALVES FADEL (30h),3M34  3T23,ENM0084,,
1,2023.1,THIAGO DE CARVALHO RODRIGUES DOCA (60h),35M12,ENM0087,,
1,2023.1,EUGENIO LIBORIO FEITOSA FORTALEZA (60h),6M1234,ENM0088,,
1,2023.1,ANDRE VON BORRIES LOPES (60h),3T2345,ENM0089,,
1,2023.1,COSME ROBERTO MOREIRA DA SILVA (30h),24M12 6M34, SEX - 11/15,449,
2,2023.1,COSME ROBERTO MOREIRA DA SILVA (30h),24M12  6T45,ENM0090,,
3,2023.1,COSME ROBERTO MOREIRA DA SILVA (60h),246M12,ENM0090,,
1,2023.1,ALYSSON MARTINS ALMEIDA SILVA (60h),34T23,ENM0091,,
2,2023.1,ALYSSON MARTINS ALMEIDA SILVA (30h),36T23,ENM0091,,
3,2023.1,ALYSSON MARTINS ALMEIDA SILVA (30h),35T23,ENM0091,,
1,2023.1,GUILHERME CARIBE DE CARVALHO (30h),2M34  4T45,ENM0093,,
2,2023.1,GUILHERME CARIBE DE CARVALHO (60h),2M34  4T23,ENM0093,,
1,2023.1,ALINE SOUZA DE PAULA (30h),35M34  4T45,ENM0109,,
1,2023.1,ADRIANO TODOROVIC FABRO (30h),35M34  4T45,ENM0109,,
2,2023.1,ALINE SOUZA DE PAULA (30h),35M34  4T23,ENM0109,,
2,2023.1,ADRIANO TODOROVIC FABRO (30h),35M34  4T23,ENM0109,,
1,2023.1,ALBERTO CARLOS GUIMARAES CASTRO DINIZ (60h),24T45,ENM0110,,
1,2023.1,LUIS AUGUSTO CONTE MENDES VELOSO (60h),35T45,ENM0113,,
1,2023.1,LUIS AUGUSTO CONTE MENDES VELOSO (60h),24T45,ENM0120,,
2,2023.1,EDGAR NOBUO MAMIYA (60h),46T23,ENM0120,,
3,2023.1,EDGAR NOBUO MAMIYA (60h),46T23,ENM0120,,
4,2023.1,FABIO COMES DE CASTRO (60h),35T23,ENM0120,,
1,2023.1,JOSE MAURICIO SANTOS TORRES DA MOTTA (60h),24M12,ENM0121,,
2,2023.1,MARIO OLAVO MAGNO DE CARVALHO (60h),24T45,ENM0121,,
1,2023.1,ANTONIO MANOEL DIAS HENRIQUES (60h),24M12,ENM0122,,
1,2023.1,DIANNE MAGALHAES VIANA (60h),35M34,ENM0123,,
1,2023.1,ANTONIO MANOEL DIAS HENRIQUES (60h),35M34,ENM0124,,
1,2023.1,PALLOMA VIEIRA MUTERLLE (45h),4M34 6M3,ENM0126,,
2,2023.1,PALLOMA VIEIRA MUTERLLE (15h),4M34 6M4,ENM0126,,
3,2023.1,DANIEL MONTEIRO ROSA (45h),6M134,ENM0126,,
4,2023.1,DANIEL MONTEIRO ROSA (15h),6M234,ENM0126,,
5,2023.1,PALLOMA VIEIRA MUTERLLE (45h),2N12 6N3,ENM0126,,
6,2023.1,PALLOMA VIEIRA MUTERLLE (15h),2N12 6N4,ENM0126,,
1,2023.1,DEBORAH DE OLIVEIRA (15h),2M4 5M12,ENM0127,,
2,2023.1,DEBORAH DE OLIVEIRA (45h),2M3 5M12,ENM0127,,
1,2023.1,ADRIANO POSSEBON ROSA (60h),35M34,ENM0128,,
2,2023.1,ADRIANO POSSEBON ROSA (60h),35N12,ENM0128,,
4,2023.1,DEBORAH DE OLIVEIRA (30h),6N12,ENM0129,,
5,2023.1,LUIS AUGUSTO CONTE MENDES VELOSO (30h),56T1,ENM0129,,
6,2023.1,ANDRE VON BORRIES LOPES (30h),7N12,ENM0129,,
7,2023.1,MARIO BENJAMIM BAPTISTA DE SIQUEIRA (30h),6N12,ENM0129,,
8,2023.1,ALINE SOUZA DE PAULA (30h),6N12,ENM0129,,
9,2023.1,TAYGOARA FELAMINGO DE OLIVEIRA (30h),6N12,ENM0129,,
10,2023.1,EDGAR AMARAL SILVEIRA (30h),7M12,ENM0129,,
11,2023.1,JOSE ALEXANDER ARAUJO (30h),7M12,ENM0129,,
12,2023.1,JOAO MANOEL DIAS PIMENTA (30h),6N12,ENM0129,,
13,2023.1,ANTONIO CESAR PINHO BRASIL JUNIOR (30h),6N12,ENM0129,,
14,2023.1,ROBERTO FRANCISCO BOBENRIETH MISERDA (30h),6N12,ENM0129,,
16,2023.1,BRAULIO GUTIERREZ PIMENTA (30h),6N12,ENM0129,,
17,2023.1,JORGE LUIZ DE ALMEIDA FERREIRA (30h),7T12,ENM0129,,
18,2023.1,ALBERTO CARLOS GUIMARAES CASTRO DINIZ (30h),6N12,ENM0129,,
20,2023.1,MAKSYM ZIBEROV (30h),7N12,ENM0129,,
21,2023.1,ADRIANO TODOROVIC FABRO (30h),6N12,ENM0129,,
1,2023.1,MARIO BENJAMIM BAPTISTA DE SIQUEIRA (90h),7T123456,ENM0130,,
2,2023.1,JOSE ALEXANDER ARAUJO (90h),7T123456,ENM0130,,
3,2023.1,ARMANDO DE AZEVEDO CALDEIRA PIRES (90h),7T123456,ENM0130,,
4,2023.1,DEBORAH DE OLIVEIRA (90h),7T123456,ENM0130,,
5,2023.1,MAKSYM ZIBEROV (90h),7T123456,ENM0130,,
6,2023.1,LUCIVAL MALCHER (90h),7T123456,ENM0130,,
7,2023.1,ALBERTO CARLOS GUIMARAES CASTRO DINIZ (90h),7T123456,ENM0130,,
8,2023.1,ANDRE VON BORRIES LOPES (90h),7T123456,ENM0130,,
9,2023.1,ALYSSON MARTINS ALMEIDA SILVA (90h),7T123456,ENM0130,,
10,2023.1,ADRIANO TODOROVIC FABRO (90h),7T123456,ENM0130,,
11,2023.1,BRAULIO GUTIERREZ PIMENTA (90h),7T123456,ENM0130,,
12,2023.1,MARCUS VINICIUS GIRAO DE MORAIS (90h),7T123456,ENM0130,,
13,2023.1,AIDA ALVES FADEL (90h),7M12345  7T1,ENM0130,,
14,2023.1,RAFAEL GABLER GONTIJO (90h),7T56  7N1234,ENM0130,,
15,2023.1,JORGE LUIZ DE ALMEIDA FERREIRA (90h),7T56  7N1234,ENM0130,,
16,2023.1,ANTONIO CESAR PINHO BRASIL JUNIOR (90h),7T12345,ENM0130,,
17,2023.1,JOSE LEONARDO FERREIRA (30h),7T12345,ENM0130,,
17,2023.1,CARLOS HUMBERTO LLANOS QUINTERO (60h),7T12345,ENM0130,,
18,2023.1,DIANNE MAGALHAES VIANA (90h),7T123456,ENM0130,,
19,2023.1,EDGAR AMARAL SILVEIRA (90h),7T123456,ENM0130,,
20,2023.1,GUILHERME CARIBE DE CARVALHO (90h),7T123456,ENM0130,,
21,2023.1,JOAO MANOEL DIAS PIMENTA (90h),7T123456,ENM0130,,
22,2023.1,LUIS AUGUSTO CONTE MENDES VELOSO (90h),7T123456,ENM0130,,
23,2023.1,MARCELA RODRIGUES MACHADO (90h),7T123456,ENM0130,,
24,2023.1,THIAGO DE CARVALHO RODRIGUES DOCA (90h),7T123456,ENM0130,,
1,2023.1,MARCUS VINICIUS GIRAO DE MORAIS (60h),3T2345 5T45,ENM0131,,
1,2023.1,ALBERTO CARLOS GUIMARAES CASTRO DINIZ (30h),3T2345 5T45,ENM0131,,
1,2023.1,ALBERTO CARLOS GUIMARAES CASTRO DINIZ (60h),24M34,ENM0132,,
1,2023.1,EUGENIO LIBORIO FEITOSA FORTALEZA (60h),56T23,ENM0134,,
1,2023.1,JOSE LUIZ ALVES DA FONTOURA RODRIGUES (75h),46M12  5T4,ENM0140,,
3,2023.1,RAFAEL GABLER GONTIJO (75h),35M34 6M3,ENM0140,,
1,2023.1,MAKSYM ZIBEROV (60h),46T23,ENM0142,,
1,2023.1,JOAO MANOEL DIAS PIMENTA (30h),2M12,ENM0143,,
1,2023.1,ANTONIO PIRATELLI FILHO (30h),3M12 5M34,ENM0145,,
2,2023.1,ANTONIO PIRATELLI FILHO (60h),35M12,ENM0145,,
1,2023.1,DEBORAH DE OLIVEIRA (60h),3M12  5T23, QUI DT 11/15,449,
2,2023.1,DEBORAH DE OLIVEIRA (30h),35T23,ENM0146,,
1,2023.1,DANIEL MONTEIRO ROSA (60h),46T45,ENM0155,,
1,2023.1,BRAULIO GUTIERREZ PIMENTA (60h),35T23,ENM0157,,
1,2023.1,JOSE LUIZ ALVES DA FONTOURA RODRIGUES (60h),35M12,ENM0159,,
1,2023.1,ADRIANO POSSEBON ROSA (60h),6T2345,ENM0160,,
1,2023.1,EDER LIMA DE ALBUQUERQUE (60h),35M34,ENM0164,,
2,2023.1,JOSE ALEXANDER ARAUJO (60h),35M34,ENM0164,,
2,2023.1,JORGE LUIZ DE ALMEIDA FERREIRA (60h),35M12,ENM0165,,
1,2023.1,WALTER DE BRITTO VIDAL FILHO (60h),24T45,ENM0168,,
1,2023.1,WALTER GENNARI JUNIOR (60h),24M12,ENM0171,,
2,2023.1,WALTER GENNARI JUNIOR (60h),46N12,ENM0171,,
1,2023.1,EDSON PAULO DA SILVA (90h),2M34 46M12,ENM0172,,
1,2023.1,AIDA ALVES FADEL (60h),35T45,ENM0173,,
1,2023.1,MARIO OLAVO MAGNO DE CARVALHO (60h),24N12,ENM0174,,
1,2023.1,ARMANDO DE AZEVEDO CALDEIRA PIRES (60h),24T45,ENM0176,,
1,2023.1,DIANNE MAGALHAES VIANA (45h),6M345,ENM0186,,
1,2023.1,ADRIANO TODOROVIC FABRO (60h),46M12,ENM0190,,
2,2023.1,MAKSYM ZIBEROV (60h),6N1234,ENM0190,,
3,2023.1,WALTER DE BRITTO VIDAL FILHO (60h),35T45,ENM0190,,
1,2023.1,ALBERTO JOSE ALVARES (60h),24T45,ENM0192,,
1,2023.1,CARLOS HUMBERTO LLANOS QUINTERO (30h),2M12 46M34,ENM0195,,
1,2023.1,GUILHERME CARIBE DE CARVALHO (30h),2M12 46M34,ENM0195,,
1,2023.1,MARIO BENJAMIM BAPTISTA DE SIQUEIRA (60h),35M34,ENM0278,,
1,2023.1,ROBERTO FRANCISCO BOBENRIETH MISERDA (60h),35M5  35T1,ENM0280,,
1,2023.1,DEBORAH DE OLIVEIRA (30h),4M12,ENM0282,,
1,2023.1,MAKSYM ZIBEROV (60h),35T23,ENM0284,,
1,2023.1,WALTER DE BRITTO VIDAL FILHO (60h),35T23,ENM0289,,
5,2023.1,MARTIN LEON JACQUES IBANEZ DE NOVION (60h),35T45,ELA0007,,
1,2023.1,MARTIN LEON JACQUES IBANEZ DE NOVION (60h),35M34,ELA0008,,
2,2023.1,RAPHAEL LANA SEABRA (60h),6T2345,ELA0008,,
1,2023.1,LEONARDO CAVALCANTI DA SILVA (60h),6M1234,ELA0012,,
1,2023.1,LILIA GONCALVES MAGALHAES (60h),35M12,ELA0013,,
2,2023.1,DANIEL BIN (60h),35M12,ELA0013,,
3,2023.1,DANIEL BIN (60h),35M34,ELA0013,,
1,2023.1,RAPHAEL LANA SEABRA (60h),35T23,ELA0014,,
2,2023.1,REBECCA FORATTINI LEMOS IGREJA (60h),35T23,ELA0014,,
1,2023.1,CRISTHIAN TEOFILO DA SILVA (60h),24T45,ELA0117,,
2,2023.1,FLAVIA LESSA DE BARROS (60h),24T45,ELA0117,,
3,2023.1,FLAVIA LESSA DE BARROS (60h),24T23,ELA0117,,
1,2023.1,ENRIQUE ROBERTO ARGANARAZ (45h),7M12345  7T1,FAR0001,,
1,2023.1,GUSTAVO ADOLFO ARGANARAZ (45h),7M12345  7T1,FAR0001,,
1,2023.1,YRIS MARIA FONSECA BAZZO (30h),2N1234,FAR0002,,
1,2023.1,DAMARIS SILVEIRA (30h),2N1234,FAR0002,,
2,2023.1,YRIS MARIA FONSECA BAZZO (30h),3T2345,FAR0002,,
2,2023.1,DAMARIS SILVEIRA (30h),3T2345,FAR0002,,
1,2023.1,MONICA VALERO DA SILVA (60h),2N1234,FAR0003,,
2,2023.1,PEROLA DE OLIVEIRA MAGALHAES DIAS BATISTA (60h),4T2345,FAR0003,,
1,2023.1,ANDREA BARRETTO MOTOYAMA (15h),2N12 4N34,FAR0004,,
1,2023.1,INGRID FERREIRA METZGER (29h),2N12 4N34,FAR0004,,
1,2023.1,ALEXANDRE DE GOES MARTINI (17h),2N12 4N34,FAR0004,,
2,2023.1,ANDREA BARRETTO MOTOYAMA (15h),24T45,FAR0004,,
2,2023.1,INGRID FERREIRA METZGER (29h),24T45,FAR0004,,
2,2023.1,PAULA MARIA QUAGLIO BELLOZI (17h),24T45,FAR0004,,
1,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),24M1234 (28/03/2023 - 25/07/2023),FAR0006,,
2,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),6M1234  6T2345 (28/03/2023 - 25/07/2023),FAR0006,,
3,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),24T2345 (28/03/2023 - 25/07/2023),FAR0006,,
4,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),35T2345 (28/03/2023 - 25/07/2023),FAR0006,,
5,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),35M1234 (28/03/2023 - 25/07/2023),FAR0006,,
6,2023.1,RAFAEL MOTA PINHEIRO (30h),5M1234  4T1234 (28/03/2023 - 25/07/2023),FAR0006,,
7,2023.1,RAFAEL MOTA PINHEIRO (15h),4M1234  4T1234 (28/03/2023 - 25/07/2023),FAR0006,,
8,2023.1,RAFAEL MOTA PINHEIRO (15h),4M1234  3T1234 (28/03/2023 - 25/07/2023),FAR0006,,
9,2023.1,RAFAEL MOTA PINHEIRO (15h),5M1234  3T1234 (28/03/2023 - 25/07/2023),FAR0006,,
10,2023.1,RAFAEL MOTA PINHEIRO (15h),7T1234  7N1234 (28/03/2023 - 25/07/2023),FAR0006,,
1,2023.1,MARCILIO SERGIO SOARES DA CUNHA FILHO (30h),4N12,FAR0007,,
2,2023.1,PEROLA DE OLIVEIRA MAGALHAES DIAS BATISTA (30h),2T23,FAR0007,,
1,2023.1,MONICA VALERO DA SILVA (60h),35T23,FAR0009,,
2,2023.1,MARCILIO SERGIO SOARES DA CUNHA FILHO (60h),2N34 6N12,FAR0009,,
1,2023.1,PAULA MARIA QUAGLIO BELLOZI (30h),5M1234,FAR0016,,
1,2023.1,DEBORA SANTOS LULA BARROS (30h),5M1234,FAR0016,,
1,2023.1,RAFAEL SANTOS SANTANA (180h),24M1234  6T2345 (28/03/2023 - 25/07/2023),FAR0017,,
2,2023.1,ELOA FATIMA FERREIRA DE MEDEIROS (180h),7M123  35T6 6T2345  5N1234 (28/03/2023 - 25/07/2023),FAR0017,,
1,2023.1,PATRICIA MEDEIROS DE SOUZA (180h),2456M123 (28/03/2023 - 25/07/2023),FAR0018,,
2,2023.1,RODRIGO FONSECA LIMA (180h),2456M123 (28/03/2023 - 25/07/2023),FAR0018,,
3,2023.1,DEBORA SANTOS LULA BARROS (180h),247T1234 (28/03/2023 - 25/07/2023),FAR0018,,
1,2023.1,DAMARIS SILVEIRA (90h),2456M12345 3M125  23456T1 (28/03/2023 - 25/07/2023),FAR0019,,
1,2023.1,PEROLA DE OLIVEIRA MAGALHAES DIAS BATISTA (90h),2456M12345 3M125  23456T1 (28/03/2023 - 25/07/2023),FAR0019,,
1,2023.1,YRIS MARIA FONSECA BAZZO (90h),2456M12345 3M125  23456T1 (28/03/2023 - 25/07/2023),FAR0019,,
2,2023.1,ALINE COSTA SANTOS NUNES (420h),2356M12345  2345T12 6T1 (28/03/2023 - 25/07/2023),FAR0019,,
3,2023.1,FELIPE SALDANHA DE ARAUJO (210h),2467M12345  3T123456 (28/03/2023 - 25/07/2023),FAR0019,,
3,2023.1,GUSTAVO ADOLFO ARGANARAZ (210h),2467M12345  3T123456 (28/03/2023 - 25/07/2023),FAR0019,,
1,2023.1,YANNA KARLA DE MEDEIROS NOBREGA (30h),35N12,FAR0021,,
2,2023.1,YANNA KARLA DE MEDEIROS NOBREGA (60h),35M12,FAR0021,,
1,2023.1,RODRIGO FONSECA LIMA (15h),4N12,FAR0023,,
1,2023.1,RAFAEL SANTOS SANTANA (15h),4N12,FAR0023,,
2,2023.1,PATRICIA MEDEIROS DE SOUZA (30h),3M12,FAR0023,,
1,2023.1,JOAO PAULO BARRETO DE SOUSA (30h),5N1234,FAR0024,,
1,2023.1,NAIRA DA SILVA CAMPOS (30h),5N1234,FAR0024,,
2,2023.1,JOAO PAULO BARRETO DE SOUSA (30h),6M1234,FAR0024,,
2,2023.1,GERLON DE ALMEIDA RIBEIRO OLIVEIRA (30h),6M1234,FAR0024,,
1,2023.1,TANISE VENDRUSCOLO DALMOLIN (60h),4T2345,FAR0028,,
1,2023.1,ERICA NEGRINI LIA (15h),35T23,FAR0031,,
1,2023.1,DJANE BRAZ DUARTE (45h),35T23,FAR0031,,
2,2023.1,MARILIA BARROS (6h),23T23,FAR0031,,
2,2023.1,GUILHERME MARTINS SANTOS (6h),23T23,FAR0031,,
2,2023.1,PAULA MARIA QUAGLIO BELLOZI (34h),23T23,FAR0031,,
2,2023.1,ALEXANDRE DE GOES MARTINI (8h),23T23,FAR0031,,
2,2023.1,INGRID FERREIRA METZGER (8h),23T23,FAR0031,,
1,2023.1,MIKHAEL AEL ROCHA ALVES (15h),4M34,FAR0035,,
1,2023.1,PAULO EDUARDO DE BRITO (15h),4M34,FAR0035,,
2,2023.1,ENRIQUE ROBERTO ARGANARAZ (30h),2N12,FAR0035,,
2,2023.1,ELOISA DUTRA CALDAS (30h),2N12,FAR0041,,
1,2023.1,GUILHERME MARTINS SANTOS (60h),2T2345,FAR0042,,
1,2023.1,LORENA CARNEIRO ALBERNAZ (30h),46T23,FAR0047,,
1,2023.1,GRAZIELLA ANSELMO JOANITTI (120h),35N1234,FAR0048,,
1,2023.1,ELIANA FORTES GRIS (45h),4M34 5M12,FAR0050,,
2,2023.1,NATALIA LIMA DE OLIVEIRA (30h),5M12  2T45,FAR0050,,
2,2023.1,MARILEUSA DOSOLINA CHIARELLO (30h),5M12  2T45,FAR0050,,
3,2023.1,NATALIA LIMA DE OLIVEIRA (30h),5M12  2T23,FAR0050,,
3,2023.1,MARILEUSA DOSOLINA CHIARELLO (30h),5M12  2T23,FAR0050,,
4,2023.1,ELIANA FORTES GRIS (45h),45M34,FAR0050,,
5,2023.1,NATALIA LIMA DE OLIVEIRA (60h),46N12,FAR0050,,
1,2023.1,RAFAEL MOTA PINHEIRO (30h),4M34,FAR0119,,
2,2023.1,RAFAEL MOTA PINHEIRO (30h),3N34,FAR0119,,
1,2023.1,ELOISA DUTRA CALDAS (60h),7M1234 (28/03/2023 - 25/07/2023),FAR0120,,
2,2023.1,MAURICIO HOMEM DE MELLO (60h),7M1234 (28/03/2023 - 25/07/2023),FAR0120,,
1,2023.1,ANGELICA AMORIM AMATO (60h),34N34,FAR0124,,
2,2023.1,ENRIQUE ROBERTO ARGANARAZ (60h),3M34 5M34,FAR0124,,
1,2023.1,LUIZ ANTONIO SOARES ROMEIRO (60h),2N34 4N12,FAR0126,,
2,2023.1,LUIZ ALBERTO SIMEONI (60h),4T23 5T34,FAR0126,,
1,2023.1,SILVIA RIBEIRO DE SOUZA (45h),2N1234 6N12,FAR0127,,
1,2023.1,MARIANA LAUNDRY DE MESQUITA (45h),2N1234 6N12,FAR0127,,
2,2023.1,MARIANA LAUNDRY DE MESQUITA (45h),5M12 6M1234,FAR0127,,
2,2023.1,LAILA SALMEN ESPINDOLA (45h),5M12 6M1234,FAR0127,,
1,2023.1,DANIELA CASTILHO ORSI (90h),7M12345  7T1,FAR0130,,
2,2023.1,PEROLA DE OLIVEIRA MAGALHAES DIAS BATISTA (90h),7M12345  7T1,FAR0130,,
1,2023.1,HELAINE CARNEIRO CAPUCHO (30h),5N34,FAR0134,,
2,2023.1,HELAINE CARNEIRO CAPUCHO (30h),2M34,FAR0134,,
1,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),5T45,FAR0135,,
2,2023.1,NOEMIA URRUTH LEAO TAVARES (30h),3N34,FAR0135,,
1,2023.1,LORENA CARNEIRO ALBERNAZ (90h),7M12345 (28/03/2023 - 25/07/2023),FAR0138,,
1,2023.1,JANICE LISBOA DE MARCO (30h),35N12,FAR0141,,
1,2023.1,MARIE TOGASHI (30h),35N12,FAR0141,,
2,2023.1,JANICE LISBOA DE MARCO (30h),3M34  5T45,FAR0141,,
2,2023.1,MARIE TOGASHI (30h),3M34  5T45,FAR0141,,
3,2023.1,MARIE TOGASHI (30h),7T3456,FAR0141,,
3,2023.1,JANICE LISBOA DE MARCO (30h),7T3456,FAR0141,,
1,2023.1,ELOISA DUTRA CALDAS (60h),24M34,FAR0143,,
2,2023.1,MAURICIO HOMEM DE MELLO (60h),35N12,FAR0143,,
2,2023.1,MARILIA BARROS (60h),7T2345 (28/03/2023 - 25/07/2023),FAR0149,,
3,2023.1,DJANE BRAZ DUARTE (60h),7M1234 (28/03/2023 - 25/07/2023),FAR0149,,
4,2023.1,LUIZ ALBERTO SIMEONI (60h),23M45 (28/03/2023 - 25/07/2023),FAR0149,,
1,2023.1,LUIZ ANTONIO SOARES ROMEIRO (90h),7T56  7N1234,FAR0150,,
2,2023.1,DAMARIS SILVEIRA (45h),7M12345  7T1 (28/03/2023 - 25/07/2023),FAR0153,,
2,2023.1,YRIS MARIA FONSECA BAZZO (45h),7M12345  7T1 (28/03/2023 - 25/07/2023),FAR0153,,
1,2023.1,TAIS GRATIERI (90h),246M5  246T1 (28/03/2023 - 25/07/2023),FAR0154,,
2,2023.1,MARCILIO SERGIO SOARES DA CUNHA FILHO (90h),7M45  7T1234 (28/03/2023 - 25/07/2023),FAR0154,,
1,2023.1,MONICA VALERO DA SILVA (90h),345M5  345T1 (28/03/2023 - 25/07/2023),FAR0155,,
2,2023.1,TAIS GRATIERI (90h),7T456  7N123 (28/03/2023 - 25/07/2023),FAR0155,,
3,2023.1,MARIA DE FATIMA BORIN (90h),6M5  6T1  35N12 (28/03/2023 - 25/07/2023),FAR0155,,
4,2023.1,CAMILA ALVES AREDA (90h),5T23456  5N1 (28/03/2023 - 25/07/2023),FAR0155,,
